alert1_ip,alert2_ip,time_diff_minutes,threat_type,correlation_text,should_correlate
192.168.1.101,192.168.4.26,66,phishing,phishing attack from 192.168.1.101 unrelated to other incidents,0
192.168.6.101,192.168.4.201,106,malware,malware attack from 192.168.6.101 unrelated to other incidents,0
192.168.3.76,192.168.7.151,75,ransomware,Single user alice at 192.168.3.76 suspicious activity standalone,0
192.168.6.51,192.168.6.101,4,ddos,Failed login from 192.168.6.51 followed by failed login from 192.168.6.101 within 2 minutes,1
192.168.7.76,192.168.7.176,4,ddos,Failed login from 192.168.7.76 followed by failed login from 192.168.7.176 within 2 minutes,1
192.168.4.226,192.168.5.1,78,brute_force,brute_force attack from 192.168.4.226 unrelated to other incidents,0
192.168.5.201,192.168.5.176,4,malware,Correlated threat: malware activity from 192.168.5.201 and 192.168.5.176 same source network,1
192.168.3.26,192.168.1.151,91,malware,malware attack from 192.168.3.26 unrelated to other incidents,0
192.168.2.51,192.168.2.126,5,brute_force,"alice at 192.168.2.51 attempted data access, then admin at 192.168.2.126 accessed same resource",1
192.168.2.126,192.168.2.151,3,brute_force,Correlated threat: brute_force activity from 192.168.2.126 and 192.168.2.151 same source network,1
192.168.8.226,192.168.8.126,1,phishing,Correlated threat: phishing activity from 192.168.8.226 and 192.168.8.126 same source network,1
192.168.8.126,192.168.9.26,105,phishing,Single point phishing detection at 192.168.8.126 independent,0
192.168.6.51,192.168.6.176,2,phishing,Correlated threat: phishing activity from 192.168.6.51 and 192.168.6.176 same source network,1
192.168.4.1,192.168.4.51,1,brute_force,Alert streak: brute_force detected at 192.168.4.1 and 192.168.4.51 in 5-min window,1
192.168.6.51,192.168.6.126,5,ransomware,Multiple ransomware attacks: 192.168.6.51 -> 192.168.6.126 with common pattern,1
192.168.9.1,192.168.5.1,44,ddos,Single user charlie at 192.168.9.1 suspicious activity standalone,0
192.168.9.101,192.168.4.176,119,ransomware,Unique threat pattern at 192.168.9.101 no correlation,0
192.168.1.26,192.168.1.51,4,insider_threat,Failed login from 192.168.1.26 followed by failed login from 192.168.1.51 within 2 minutes,1
192.168.6.176,192.168.4.26,62,insider_threat,Unique threat pattern at 192.168.6.176 no correlation,0
192.168.9.76,192.168.5.201,119,brute_force,Isolated brute_force from 192.168.9.76 not related to other activity,0
192.168.6.101,192.168.6.176,2,data_exfil,"charlie at 192.168.6.101 attempted data access, then admin at 192.168.6.176 accessed same resource",1
192.168.5.101,192.168.5.176,4,ransomware,Alert streak: ransomware detected at 192.168.5.101 and 192.168.5.176 in 5-min window,1
192.168.7.201,192.168.5.151,118,ransomware,Single point ransomware detection at 192.168.7.201 independent,0
192.168.4.26,192.168.4.126,5,data_exfil,Correlated threat: data_exfil activity from 192.168.4.26 and 192.168.4.126 same source network,1
192.168.8.101,192.168.8.151,1,data_exfil,Alert streak: data_exfil detected at 192.168.8.101 and 192.168.8.151 in 5-min window,1
192.168.5.26,192.168.3.151,35,malware,Single user admin at 192.168.5.26 suspicious activity standalone,0
192.168.7.76,192.168.7.51,5,ransomware,Failed login from 192.168.7.76 followed by failed login from 192.168.7.51 within 2 minutes,1
192.168.9.201,192.168.9.151,5,phishing,Alert streak: phishing detected at 192.168.9.201 and 192.168.9.151 in 5-min window,1
192.168.5.226,192.168.5.126,2,data_exfil,"alice at 192.168.5.226 attempted data access, then eve at 192.168.5.126 accessed same resource",1
192.168.4.26,192.168.4.76,1,data_exfil,Failed login from 192.168.4.26 followed by failed login from 192.168.4.76 within 2 minutes,1
192.168.7.26,192.168.8.226,51,phishing,Unique threat pattern at 192.168.7.26 no correlation,0
192.168.5.26,192.168.5.151,4,ransomware,Alert streak: ransomware detected at 192.168.5.26 and 192.168.5.151 in 5-min window,1
192.168.1.126,192.168.2.126,35,phishing,Single point phishing detection at 192.168.1.126 independent,0
192.168.5.201,192.168.5.176,1,brute_force,Alert streak: brute_force detected at 192.168.5.201 and 192.168.5.176 in 5-min window,1
192.168.1.51,192.168.6.26,111,data_exfil,Unique threat pattern at 192.168.1.51 no correlation,0
192.168.1.51,192.168.9.226,69,data_exfil,data_exfil attack from 192.168.1.51 unrelated to other incidents,0
192.168.3.51,192.168.7.1,51,brute_force,Unique threat pattern at 192.168.3.51 no correlation,0
192.168.2.226,192.168.2.76,5,data_exfil,Correlated threat: data_exfil activity from 192.168.2.226 and 192.168.2.76 same source network,1
192.168.6.151,192.168.6.176,1,insider_threat,"admin at 192.168.6.151 attempted data access, then alice at 192.168.6.176 accessed same resource",1
192.168.7.126,192.168.1.26,115,ddos,ddos attack from 192.168.7.126 unrelated to other incidents,0
192.168.8.226,192.168.8.51,4,phishing,Alert streak: phishing detected at 192.168.8.226 and 192.168.8.51 in 5-min window,1
192.168.7.176,192.168.3.201,35,data_exfil,data_exfil attack from 192.168.7.176 unrelated to other incidents,0
192.168.4.151,192.168.5.176,81,insider_threat,Single point insider_threat detection at 192.168.4.151 independent,0
192.168.8.151,192.168.8.76,5,ddos,Alert streak: ddos detected at 192.168.8.151 and 192.168.8.76 in 5-min window,1
192.168.5.151,192.168.5.201,5,data_exfil,Multiple data_exfil attacks: 192.168.5.151 -> 192.168.5.201 with common pattern,1
192.168.5.126,192.168.5.26,2,data_exfil,"david at 192.168.5.126 attempted data access, then eve at 192.168.5.26 accessed same resource",1
192.168.1.201,192.168.1.26,3,malware,Alert streak: malware detected at 192.168.1.201 and 192.168.1.26 in 5-min window,1
192.168.3.226,192.168.3.51,4,ransomware,Failed login from 192.168.3.226 followed by failed login from 192.168.3.51 within 2 minutes,1
192.168.8.126,192.168.8.151,3,malware,Alert streak: malware detected at 192.168.8.126 and 192.168.8.151 in 5-min window,1
192.168.2.126,192.168.8.226,32,brute_force,Isolated brute_force from 192.168.2.126 not related to other activity,0
192.168.4.1,192.168.4.126,1,brute_force,Correlated threat: brute_force activity from 192.168.4.1 and 192.168.4.126 same source network,1
192.168.9.76,192.168.3.51,90,insider_threat,Unique threat pattern at 192.168.9.76 no correlation,0
192.168.5.1,192.168.5.176,5,malware,Failed login from 192.168.5.1 followed by failed login from 192.168.5.176 within 2 minutes,1
192.168.5.201,192.168.9.201,57,insider_threat,Single user user2 at 192.168.5.201 suspicious activity standalone,0
192.168.3.176,192.168.3.176,2,insider_threat,Failed login from 192.168.3.176 followed by failed login from 192.168.3.176 within 2 minutes,1
192.168.8.101,192.168.1.151,117,ransomware,Unique threat pattern at 192.168.8.101 no correlation,0
192.168.1.201,192.168.2.51,112,ddos,Single user admin at 192.168.1.201 suspicious activity standalone,0
192.168.9.101,192.168.9.101,5,data_exfil,Correlated threat: data_exfil activity from 192.168.9.101 and 192.168.9.101 same source network,1
192.168.6.176,192.168.6.101,4,insider_threat,Multiple insider_threat attacks: 192.168.6.176 -> 192.168.6.101 with common pattern,1
192.168.8.51,192.168.8.101,3,ddos,Alert streak: ddos detected at 192.168.8.51 and 192.168.8.101 in 5-min window,1
192.168.1.126,192.168.1.151,2,malware,Multiple malware attacks: 192.168.1.126 -> 192.168.1.151 with common pattern,1
192.168.2.101,192.168.4.101,32,insider_threat,Single user bob at 192.168.2.101 suspicious activity standalone,0
192.168.1.151,192.168.5.176,109,insider_threat,Isolated insider_threat from 192.168.1.151 not related to other activity,0
192.168.9.76,192.168.9.76,5,phishing,Failed login from 192.168.9.76 followed by failed login from 192.168.9.76 within 2 minutes,1
192.168.2.101,192.168.7.51,78,ddos,Unique threat pattern at 192.168.2.101 no correlation,0
192.168.1.51,192.168.1.126,4,brute_force,Failed login from 192.168.1.51 followed by failed login from 192.168.1.126 within 2 minutes,1
192.168.3.101,192.168.2.76,102,ddos,Isolated ddos from 192.168.3.101 not related to other activity,0
192.168.2.101,192.168.3.76,64,ransomware,Isolated ransomware from 192.168.2.101 not related to other activity,0
192.168.4.151,192.168.6.51,68,ransomware,ransomware attack from 192.168.4.151 unrelated to other incidents,0
192.168.3.126,192.168.6.126,64,phishing,Single point phishing detection at 192.168.3.126 independent,0
192.168.8.201,192.168.8.201,5,data_exfil,Alert streak: data_exfil detected at 192.168.8.201 and 192.168.8.201 in 5-min window,1
192.168.4.101,192.168.6.51,43,data_exfil,Isolated data_exfil from 192.168.4.101 not related to other activity,0
192.168.1.126,192.168.4.26,105,insider_threat,Single user admin at 192.168.1.126 suspicious activity standalone,0
192.168.9.101,192.168.6.176,39,insider_threat,Unique threat pattern at 192.168.9.101 no correlation,0
192.168.9.1,192.168.9.101,1,data_exfil,Correlated threat: data_exfil activity from 192.168.9.1 and 192.168.9.101 same source network,1
192.168.8.1,192.168.8.126,2,brute_force,Failed login from 192.168.8.1 followed by failed login from 192.168.8.126 within 2 minutes,1
192.168.5.1,192.168.5.176,3,malware,"user2 at 192.168.5.1 attempted data access, then admin at 192.168.5.176 accessed same resource",1
192.168.2.51,192.168.2.51,3,ransomware,Correlated threat: ransomware activity from 192.168.2.51 and 192.168.2.51 same source network,1
192.168.4.26,192.168.4.201,3,ransomware,Multiple ransomware attacks: 192.168.4.26 -> 192.168.4.201 with common pattern,1
192.168.5.26,192.168.5.151,5,malware,Multiple malware attacks: 192.168.5.26 -> 192.168.5.151 with common pattern,1
192.168.7.126,192.168.5.201,32,insider_threat,Single user eve at 192.168.7.126 suspicious activity standalone,0
192.168.1.1,192.168.1.26,2,malware,Multiple malware attacks: 192.168.1.1 -> 192.168.1.26 with common pattern,1
192.168.8.51,192.168.7.76,119,insider_threat,Unique threat pattern at 192.168.8.51 no correlation,0
192.168.5.201,192.168.4.201,102,malware,Isolated malware from 192.168.5.201 not related to other activity,0
192.168.8.76,192.168.8.151,2,phishing,Alert streak: phishing detected at 192.168.8.76 and 192.168.8.151 in 5-min window,1
192.168.6.226,192.168.2.101,48,insider_threat,Single point insider_threat detection at 192.168.6.226 independent,0
192.168.4.1,192.168.9.201,40,malware,Single user user2 at 192.168.4.1 suspicious activity standalone,0
192.168.1.101,192.168.2.51,37,insider_threat,insider_threat attack from 192.168.1.101 unrelated to other incidents,0
192.168.9.176,192.168.4.226,106,ransomware,Single user charlie at 192.168.9.176 suspicious activity standalone,0
192.168.3.26,192.168.6.201,115,malware,Isolated malware from 192.168.3.26 not related to other activity,0
192.168.2.126,192.168.4.101,33,data_exfil,Single point data_exfil detection at 192.168.2.126 independent,0
192.168.5.51,192.168.5.201,3,phishing,Correlated threat: phishing activity from 192.168.5.51 and 192.168.5.201 same source network,1
192.168.4.176,192.168.6.51,116,data_exfil,data_exfil attack from 192.168.4.176 unrelated to other incidents,0
192.168.2.1,192.168.1.101,45,brute_force,Single point brute_force detection at 192.168.2.1 independent,0
192.168.2.101,192.168.9.51,112,phishing,Isolated phishing from 192.168.2.101 not related to other activity,0
192.168.8.201,192.168.7.101,63,data_exfil,Single point data_exfil detection at 192.168.8.201 independent,0
192.168.6.226,192.168.6.76,1,phishing,Alert streak: phishing detected at 192.168.6.226 and 192.168.6.76 in 5-min window,1
192.168.9.26,192.168.9.201,5,insider_threat,Correlated threat: insider_threat activity from 192.168.9.26 and 192.168.9.201 same source network,1
192.168.4.201,192.168.4.126,3,insider_threat,Correlated threat: insider_threat activity from 192.168.4.201 and 192.168.4.126 same source network,1
192.168.7.101,192.168.7.126,4,data_exfil,"bob at 192.168.7.101 attempted data access, then admin at 192.168.7.126 accessed same resource",1
192.168.4.176,192.168.3.51,95,data_exfil,Unique threat pattern at 192.168.4.176 no correlation,0
192.168.4.226,192.168.4.101,2,brute_force,Correlated threat: brute_force activity from 192.168.4.226 and 192.168.4.101 same source network,1
192.168.1.176,192.168.9.126,38,malware,Unique threat pattern at 192.168.1.176 no correlation,0
192.168.7.151,192.168.7.51,5,malware,Correlated threat: malware activity from 192.168.7.151 and 192.168.7.51 same source network,1
192.168.7.126,192.168.7.101,2,brute_force,"user2 at 192.168.7.126 attempted data access, then user2 at 192.168.7.101 accessed same resource",1
192.168.8.51,192.168.1.176,55,ransomware,Unique threat pattern at 192.168.8.51 no correlation,0
192.168.8.26,192.168.7.176,108,ransomware,Unique threat pattern at 192.168.8.26 no correlation,0
192.168.9.201,192.168.1.1,100,brute_force,Unique threat pattern at 192.168.9.201 no correlation,0
192.168.9.151,192.168.4.226,90,malware,Unique threat pattern at 192.168.9.151 no correlation,0
192.168.4.76,192.168.4.51,5,ransomware,Failed login from 192.168.4.76 followed by failed login from 192.168.4.51 within 2 minutes,1
192.168.1.176,192.168.4.151,46,brute_force,Single user user2 at 192.168.1.176 suspicious activity standalone,0
192.168.6.176,192.168.6.126,4,malware,"admin at 192.168.6.176 attempted data access, then eve at 192.168.6.126 accessed same resource",1
192.168.5.201,192.168.8.51,45,brute_force,Single point brute_force detection at 192.168.5.201 independent,0
192.168.6.176,192.168.1.176,65,brute_force,brute_force attack from 192.168.6.176 unrelated to other incidents,0
192.168.4.1,192.168.4.151,1,brute_force,Correlated threat: brute_force activity from 192.168.4.1 and 192.168.4.151 same source network,1
192.168.4.151,192.168.8.151,98,insider_threat,Isolated insider_threat from 192.168.4.151 not related to other activity,0
192.168.1.176,192.168.1.201,3,brute_force,Failed login from 192.168.1.176 followed by failed login from 192.168.1.201 within 2 minutes,1
192.168.9.151,192.168.7.151,54,malware,malware attack from 192.168.9.151 unrelated to other incidents,0
192.168.6.151,192.168.4.151,46,phishing,Isolated phishing from 192.168.6.151 not related to other activity,0
192.168.8.1,192.168.5.176,87,phishing,Single user david at 192.168.8.1 suspicious activity standalone,0
192.168.1.176,192.168.8.176,67,malware,malware attack from 192.168.1.176 unrelated to other incidents,0
192.168.3.226,192.168.6.101,77,ransomware,Single point ransomware detection at 192.168.3.226 independent,0
192.168.2.176,192.168.2.76,4,malware,Correlated threat: malware activity from 192.168.2.176 and 192.168.2.76 same source network,1
192.168.3.226,192.168.3.176,5,phishing,Multiple phishing attacks: 192.168.3.226 -> 192.168.3.176 with common pattern,1
192.168.1.126,192.168.1.176,1,insider_threat,Failed login from 192.168.1.126 followed by failed login from 192.168.1.176 within 2 minutes,1
192.168.6.26,192.168.8.76,73,ddos,ddos attack from 192.168.6.26 unrelated to other incidents,0
192.168.8.51,192.168.2.101,55,malware,Single point malware detection at 192.168.8.51 independent,0
192.168.6.226,192.168.6.1,2,data_exfil,Correlated threat: data_exfil activity from 192.168.6.226 and 192.168.6.1 same source network,1
192.168.1.26,192.168.1.26,5,brute_force,Failed login from 192.168.1.26 followed by failed login from 192.168.1.26 within 2 minutes,1
192.168.7.26,192.168.7.76,5,brute_force,Failed login from 192.168.7.26 followed by failed login from 192.168.7.76 within 2 minutes,1
192.168.8.176,192.168.2.1,76,insider_threat,Single user charlie at 192.168.8.176 suspicious activity standalone,0
192.168.7.151,192.168.9.226,33,malware,Unique threat pattern at 192.168.7.151 no correlation,0
192.168.1.126,192.168.3.51,79,ddos,Unique threat pattern at 192.168.1.126 no correlation,0
